__action__;loginEmail;password;title;firstName;lastName;nickName;businessPhone0;mobilePhone0;email0;jobTitle;userInfo1;userInfo2;country;language;timezone;isInitialized;visibility;authenticationType;service0;tags0;tags1;tags2;tags3;tags4;fileSharingCustomisation;userTitleNameCustomisation;tryNewUiCustomisation;softphoneOnlyCustomisation
create;customer245@sutd.edu.sg;P@ssword123;;;;customer245;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer246@sutd.edu.sg;P@ssword123;;;;customer246;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer247@sutd.edu.sg;P@ssword123;;;;customer247;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer248@sutd.edu.sg;P@ssword123;;;;customer248;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer249@sutd.edu.sg;P@ssword123;;;;customer249;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer250@sutd.edu.sg;P@ssword123;;;;customer250;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer251@sutd.edu.sg;P@ssword123;;;;customer251;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer252@sutd.edu.sg;P@ssword123;;;;customer252;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer253@sutd.edu.sg;P@ssword123;;;;customer253;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer254@sutd.edu.sg;P@ssword123;;;;customer254;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer255@sutd.edu.sg;P@ssword123;;;;customer255;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer256@sutd.edu.sg;P@ssword123;;;;customer256;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer257@sutd.edu.sg;P@ssword123;;;;customer257;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer258@sutd.edu.sg;P@ssword123;;;;customer258;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer259@sutd.edu.sg;P@ssword123;;;;customer259;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer260@sutd.edu.sg;P@ssword123;;;;customer260;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer261@sutd.edu.sg;P@ssword123;;;;customer261;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer262@sutd.edu.sg;P@ssword123;;;;customer262;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer263@sutd.edu.sg;P@ssword123;;;;customer263;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer264@sutd.edu.sg;P@ssword123;;;;customer264;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer265@sutd.edu.sg;P@ssword123;;;;customer265;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer266@sutd.edu.sg;P@ssword123;;;;customer266;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer267@sutd.edu.sg;P@ssword123;;;;customer267;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer268@sutd.edu.sg;P@ssword123;;;;customer268;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer269@sutd.edu.sg;P@ssword123;;;;customer269;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer270@sutd.edu.sg;P@ssword123;;;;customer270;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer271@sutd.edu.sg;P@ssword123;;;;customer271;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer272@sutd.edu.sg;P@ssword123;;;;customer272;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer273@sutd.edu.sg;P@ssword123;;;;customer273;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer274@sutd.edu.sg;P@ssword123;;;;customer274;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer275@sutd.edu.sg;P@ssword123;;;;customer275;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer276@sutd.edu.sg;P@ssword123;;;;customer276;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer277@sutd.edu.sg;P@ssword123;;;;customer277;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer278@sutd.edu.sg;P@ssword123;;;;customer278;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer279@sutd.edu.sg;P@ssword123;;;;customer279;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer280@sutd.edu.sg;P@ssword123;;;;customer280;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer281@sutd.edu.sg;P@ssword123;;;;customer281;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer282@sutd.edu.sg;P@ssword123;;;;customer282;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer283@sutd.edu.sg;P@ssword123;;;;customer283;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer284@sutd.edu.sg;P@ssword123;;;;customer284;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer285@sutd.edu.sg;P@ssword123;;;;customer285;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer286@sutd.edu.sg;P@ssword123;;;;customer286;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer287@sutd.edu.sg;P@ssword123;;;;customer287;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer288@sutd.edu.sg;P@ssword123;;;;customer288;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer289@sutd.edu.sg;P@ssword123;;;;customer289;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer290@sutd.edu.sg;P@ssword123;;;;customer290;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer291@sutd.edu.sg;P@ssword123;;;;customer291;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer292@sutd.edu.sg;P@ssword123;;;;customer292;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer293@sutd.edu.sg;P@ssword123;;;;customer293;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer294@sutd.edu.sg;P@ssword123;;;;customer294;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer295@sutd.edu.sg;P@ssword123;;;;customer295;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer296@sutd.edu.sg;P@ssword123;;;;customer296;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer297@sutd.edu.sg;P@ssword123;;;;customer297;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer298@sutd.edu.sg;P@ssword123;;;;customer298;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer299@sutd.edu.sg;P@ssword123;;;;customer299;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer300@sutd.edu.sg;P@ssword123;;;;customer300;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer301@sutd.edu.sg;P@ssword123;;;;customer301;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer302@sutd.edu.sg;P@ssword123;;;;customer302;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer303@sutd.edu.sg;P@ssword123;;;;customer303;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer304@sutd.edu.sg;P@ssword123;;;;customer304;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer305@sutd.edu.sg;P@ssword123;;;;customer305;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer306@sutd.edu.sg;P@ssword123;;;;customer306;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer307@sutd.edu.sg;P@ssword123;;;;customer307;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer308@sutd.edu.sg;P@ssword123;;;;customer308;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer309@sutd.edu.sg;P@ssword123;;;;customer309;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer310@sutd.edu.sg;P@ssword123;;;;customer310;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer311@sutd.edu.sg;P@ssword123;;;;customer311;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer312@sutd.edu.sg;P@ssword123;;;;customer312;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer313@sutd.edu.sg;P@ssword123;;;;customer313;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer314@sutd.edu.sg;P@ssword123;;;;customer314;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer315@sutd.edu.sg;P@ssword123;;;;customer315;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer316@sutd.edu.sg;P@ssword123;;;;customer316;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer317@sutd.edu.sg;P@ssword123;;;;customer317;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer318@sutd.edu.sg;P@ssword123;;;;customer318;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer319@sutd.edu.sg;P@ssword123;;;;customer319;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer320@sutd.edu.sg;P@ssword123;;;;customer320;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer321@sutd.edu.sg;P@ssword123;;;;customer321;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer322@sutd.edu.sg;P@ssword123;;;;customer322;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer323@sutd.edu.sg;P@ssword123;;;;customer323;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer324@sutd.edu.sg;P@ssword123;;;;customer324;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer325@sutd.edu.sg;P@ssword123;;;;customer325;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer326@sutd.edu.sg;P@ssword123;;;;customer326;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer327@sutd.edu.sg;P@ssword123;;;;customer327;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer328@sutd.edu.sg;P@ssword123;;;;customer328;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer329@sutd.edu.sg;P@ssword123;;;;customer329;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer330@sutd.edu.sg;P@ssword123;;;;customer330;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer331@sutd.edu.sg;P@ssword123;;;;customer331;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer332@sutd.edu.sg;P@ssword123;;;;customer332;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer333@sutd.edu.sg;P@ssword123;;;;customer333;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer334@sutd.edu.sg;P@ssword123;;;;customer334;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer335@sutd.edu.sg;P@ssword123;;;;customer335;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer336@sutd.edu.sg;P@ssword123;;;;customer336;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer337@sutd.edu.sg;P@ssword123;;;;customer337;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer338@sutd.edu.sg;P@ssword123;;;;customer338;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer339@sutd.edu.sg;P@ssword123;;;;customer339;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer340@sutd.edu.sg;P@ssword123;;;;customer340;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer341@sutd.edu.sg;P@ssword123;;;;customer341;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer342@sutd.edu.sg;P@ssword123;;;;customer342;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer343@sutd.edu.sg;P@ssword123;;;;customer343;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer344@sutd.edu.sg;P@ssword123;;;;customer344;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer345@sutd.edu.sg;P@ssword123;;;;customer345;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer346@sutd.edu.sg;P@ssword123;;;;customer346;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer347@sutd.edu.sg;P@ssword123;;;;customer347;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer348@sutd.edu.sg;P@ssword123;;;;customer348;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer349@sutd.edu.sg;P@ssword123;;;;customer349;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer350@sutd.edu.sg;P@ssword123;;;;customer350;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer351@sutd.edu.sg;P@ssword123;;;;customer351;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer352@sutd.edu.sg;P@ssword123;;;;customer352;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer353@sutd.edu.sg;P@ssword123;;;;customer353;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer354@sutd.edu.sg;P@ssword123;;;;customer354;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer355@sutd.edu.sg;P@ssword123;;;;customer355;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer356@sutd.edu.sg;P@ssword123;;;;customer356;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer357@sutd.edu.sg;P@ssword123;;;;customer357;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer358@sutd.edu.sg;P@ssword123;;;;customer358;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer359@sutd.edu.sg;P@ssword123;;;;customer359;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer360@sutd.edu.sg;P@ssword123;;;;customer360;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer361@sutd.edu.sg;P@ssword123;;;;customer361;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer362@sutd.edu.sg;P@ssword123;;;;customer362;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer363@sutd.edu.sg;P@ssword123;;;;customer363;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer364@sutd.edu.sg;P@ssword123;;;;customer364;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer365@sutd.edu.sg;P@ssword123;;;;customer365;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer366@sutd.edu.sg;P@ssword123;;;;customer366;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer367@sutd.edu.sg;P@ssword123;;;;customer367;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer368@sutd.edu.sg;P@ssword123;;;;customer368;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer369@sutd.edu.sg;P@ssword123;;;;customer369;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer370@sutd.edu.sg;P@ssword123;;;;customer370;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer371@sutd.edu.sg;P@ssword123;;;;customer371;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer372@sutd.edu.sg;P@ssword123;;;;customer372;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer373@sutd.edu.sg;P@ssword123;;;;customer373;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer374@sutd.edu.sg;P@ssword123;;;;customer374;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer375@sutd.edu.sg;P@ssword123;;;;customer375;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer376@sutd.edu.sg;P@ssword123;;;;customer376;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer377@sutd.edu.sg;P@ssword123;;;;customer377;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer378@sutd.edu.sg;P@ssword123;;;;customer378;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer379@sutd.edu.sg;P@ssword123;;;;customer379;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer380@sutd.edu.sg;P@ssword123;;;;customer380;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer381@sutd.edu.sg;P@ssword123;;;;customer381;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer382@sutd.edu.sg;P@ssword123;;;;customer382;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer383@sutd.edu.sg;P@ssword123;;;;customer383;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer384@sutd.edu.sg;P@ssword123;;;;customer384;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer385@sutd.edu.sg;P@ssword123;;;;customer385;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer386@sutd.edu.sg;P@ssword123;;;;customer386;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer387@sutd.edu.sg;P@ssword123;;;;customer387;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer388@sutd.edu.sg;P@ssword123;;;;customer388;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer389@sutd.edu.sg;P@ssword123;;;;customer389;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer390@sutd.edu.sg;P@ssword123;;;;customer390;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer391@sutd.edu.sg;P@ssword123;;;;customer391;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer392@sutd.edu.sg;P@ssword123;;;;customer392;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer393@sutd.edu.sg;P@ssword123;;;;customer393;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer394@sutd.edu.sg;P@ssword123;;;;customer394;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer395@sutd.edu.sg;P@ssword123;;;;customer395;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer396@sutd.edu.sg;P@ssword123;;;;customer396;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer397@sutd.edu.sg;P@ssword123;;;;customer397;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer398@sutd.edu.sg;P@ssword123;;;;customer398;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer399@sutd.edu.sg;P@ssword123;;;;customer399;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer400@sutd.edu.sg;P@ssword123;;;;customer400;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer401@sutd.edu.sg;P@ssword123;;;;customer401;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer402@sutd.edu.sg;P@ssword123;;;;customer402;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer403@sutd.edu.sg;P@ssword123;;;;customer403;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer404@sutd.edu.sg;P@ssword123;;;;customer404;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer405@sutd.edu.sg;P@ssword123;;;;customer405;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer406@sutd.edu.sg;P@ssword123;;;;customer406;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer407@sutd.edu.sg;P@ssword123;;;;customer407;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer408@sutd.edu.sg;P@ssword123;;;;customer408;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer409@sutd.edu.sg;P@ssword123;;;;customer409;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer410@sutd.edu.sg;P@ssword123;;;;customer410;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer411@sutd.edu.sg;P@ssword123;;;;customer411;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer412@sutd.edu.sg;P@ssword123;;;;customer412;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer413@sutd.edu.sg;P@ssword123;;;;customer413;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer414@sutd.edu.sg;P@ssword123;;;;customer414;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer415@sutd.edu.sg;P@ssword123;;;;customer415;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer416@sutd.edu.sg;P@ssword123;;;;customer416;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer417@sutd.edu.sg;P@ssword123;;;;customer417;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer418@sutd.edu.sg;P@ssword123;;;;customer418;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer419@sutd.edu.sg;P@ssword123;;;;customer419;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer420@sutd.edu.sg;P@ssword123;;;;customer420;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer421@sutd.edu.sg;P@ssword123;;;;customer421;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer422@sutd.edu.sg;P@ssword123;;;;customer422;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer423@sutd.edu.sg;P@ssword123;;;;customer423;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer424@sutd.edu.sg;P@ssword123;;;;customer424;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer425@sutd.edu.sg;P@ssword123;;;;customer425;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer426@sutd.edu.sg;P@ssword123;;;;customer426;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer427@sutd.edu.sg;P@ssword123;;;;customer427;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer428@sutd.edu.sg;P@ssword123;;;;customer428;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer429@sutd.edu.sg;P@ssword123;;;;customer429;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer430@sutd.edu.sg;P@ssword123;;;;customer430;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer431@sutd.edu.sg;P@ssword123;;;;customer431;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer432@sutd.edu.sg;P@ssword123;;;;customer432;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer433@sutd.edu.sg;P@ssword123;;;;customer433;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer434@sutd.edu.sg;P@ssword123;;;;customer434;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer435@sutd.edu.sg;P@ssword123;;;;customer435;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer436@sutd.edu.sg;P@ssword123;;;;customer436;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer437@sutd.edu.sg;P@ssword123;;;;customer437;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer438@sutd.edu.sg;P@ssword123;;;;customer438;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer439@sutd.edu.sg;P@ssword123;;;;customer439;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer440@sutd.edu.sg;P@ssword123;;;;customer440;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer441@sutd.edu.sg;P@ssword123;;;;customer441;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer442@sutd.edu.sg;P@ssword123;;;;customer442;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer443@sutd.edu.sg;P@ssword123;;;;customer443;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer444@sutd.edu.sg;P@ssword123;;;;customer444;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer445@sutd.edu.sg;P@ssword123;;;;customer445;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer446@sutd.edu.sg;P@ssword123;;;;customer446;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer447@sutd.edu.sg;P@ssword123;;;;customer447;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer448@sutd.edu.sg;P@ssword123;;;;customer448;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer449@sutd.edu.sg;P@ssword123;;;;customer449;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer450@sutd.edu.sg;P@ssword123;;;;customer450;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer451@sutd.edu.sg;P@ssword123;;;;customer451;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer452@sutd.edu.sg;P@ssword123;;;;customer452;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer453@sutd.edu.sg;P@ssword123;;;;customer453;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer454@sutd.edu.sg;P@ssword123;;;;customer454;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer455@sutd.edu.sg;P@ssword123;;;;customer455;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer456@sutd.edu.sg;P@ssword123;;;;customer456;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer457@sutd.edu.sg;P@ssword123;;;;customer457;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer458@sutd.edu.sg;P@ssword123;;;;customer458;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer459@sutd.edu.sg;P@ssword123;;;;customer459;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer460@sutd.edu.sg;P@ssword123;;;;customer460;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer461@sutd.edu.sg;P@ssword123;;;;customer461;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer462@sutd.edu.sg;P@ssword123;;;;customer462;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer463@sutd.edu.sg;P@ssword123;;;;customer463;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer464@sutd.edu.sg;P@ssword123;;;;customer464;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer465@sutd.edu.sg;P@ssword123;;;;customer465;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer466@sutd.edu.sg;P@ssword123;;;;customer466;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer467@sutd.edu.sg;P@ssword123;;;;customer467;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer468@sutd.edu.sg;P@ssword123;;;;customer468;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer469@sutd.edu.sg;P@ssword123;;;;customer469;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer470@sutd.edu.sg;P@ssword123;;;;customer470;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer471@sutd.edu.sg;P@ssword123;;;;customer471;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer472@sutd.edu.sg;P@ssword123;;;;customer472;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer473@sutd.edu.sg;P@ssword123;;;;customer473;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer474@sutd.edu.sg;P@ssword123;;;;customer474;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer475@sutd.edu.sg;P@ssword123;;;;customer475;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer476@sutd.edu.sg;P@ssword123;;;;customer476;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer477@sutd.edu.sg;P@ssword123;;;;customer477;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer478@sutd.edu.sg;P@ssword123;;;;customer478;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer479@sutd.edu.sg;P@ssword123;;;;customer479;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer480@sutd.edu.sg;P@ssword123;;;;customer480;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer481@sutd.edu.sg;P@ssword123;;;;customer481;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer482@sutd.edu.sg;P@ssword123;;;;customer482;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer483@sutd.edu.sg;P@ssword123;;;;customer483;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer484@sutd.edu.sg;P@ssword123;;;;customer484;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer485@sutd.edu.sg;P@ssword123;;;;customer485;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer486@sutd.edu.sg;P@ssword123;;;;customer486;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer487@sutd.edu.sg;P@ssword123;;;;customer487;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer488@sutd.edu.sg;P@ssword123;;;;customer488;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer489@sutd.edu.sg;P@ssword123;;;;customer489;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer490@sutd.edu.sg;P@ssword123;;;;customer490;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer491@sutd.edu.sg;P@ssword123;;;;customer491;;;;Customer;;;;;;true;;;;;;;;;;;;
